"TOA5","CR1000","CR1000","47496","CR1000.Std.32.02","CPU:Lab1_BKM.CR1","37439","Table1"
"TIMESTAMP","RECORD","kohms_Avg","LWmV_Avg","PTemp_C_Avg"
"TS","RN","kilohms","mV","Deg C"
"","","Avg","Avg","Avg"
"2021-09-07 15:43:15",820,7999,277.8,22.61
"2021-09-07 15:43:20",821,7999,277.8,22.61
"2021-09-07 15:43:25",822,7999,277.7,22.61
"2021-09-07 15:43:30",823,7999,277.5,22.6
"2021-09-07 15:43:35",824,7999,277.6,22.59
"2021-09-07 15:43:40",825,7999,277.7,22.59
"2021-09-07 15:43:45",826,7999,277.6,22.59
"2021-09-07 15:43:50",827,7999,277.4,22.59
"2021-09-07 15:43:55",828,7999,277.2,22.59
"2021-09-07 15:44:00",829,7999,277.5,22.59
"2021-09-07 15:44:05",830,7999,277.2,22.59
"2021-09-07 15:44:10",831,7999,277.5,22.59
"2021-09-07 15:44:15",832,7999,277.2,22.59
"2021-09-07 15:44:20",833,7999,277.2,22.59
"2021-09-07 15:44:25",834,7999,277.1,22.59
"2021-09-07 15:44:30",835,7999,277.2,22.59
"2021-09-07 15:44:35",836,7999,277.1,22.59
"2021-09-07 15:44:40",837,7999,277.1,22.59
"2021-09-07 15:44:45",838,7999,277.1,22.59
"2021-09-07 15:44:50",839,7999,277.1,22.59
"2021-09-07 15:44:55",840,7999,277.1,22.59
"2021-09-07 15:45:00",841,7999,277.1,22.58
"2021-09-07 15:45:05",842,7999,277.1,22.56
"2021-09-07 15:45:10",843,7999,277.1,22.56
"2021-09-07 15:45:15",844,7999,277.1,22.56
"2021-09-07 15:45:20",845,7999,277.1,22.56
"2021-09-07 15:45:25",846,7999,277.1,22.56
"2021-09-07 15:45:30",847,7999,277.1,22.56
"2021-09-07 15:45:35",848,7999,277.1,22.56
"2021-09-07 15:45:40",849,7999,277.1,22.56
"2021-09-07 15:45:45",850,7999,277.1,22.56
"2021-09-07 15:45:50",851,7999,277.1,22.56
"2021-09-07 15:45:55",852,7999,277.1,22.56
"2021-09-07 15:46:00",853,7999,277.1,22.56
"2021-09-07 15:46:05",854,7999,277.1,22.56
"2021-09-07 15:46:10",855,7999,277.1,22.56
"2021-09-07 15:46:15",856,7999,277.1,22.56
"2021-09-07 15:46:20",857,7999,277.1,22.56
"2021-09-07 15:46:25",858,7999,277.1,22.56
"2021-09-07 15:46:30",859,7999,277.1,22.56
"2021-09-07 15:46:35",860,7999,277.1,22.56
"2021-09-07 15:46:40",861,7999,277.1,22.56
"2021-09-07 15:46:45",862,7999,277.1,22.56
"2021-09-07 15:46:50",863,7999,277.1,22.56
"2021-09-07 15:46:55",864,7999,277.1,22.56
"2021-09-07 15:47:00",865,7999,277.1,22.56
"2021-09-07 15:47:05",866,7999,277.1,22.56
"2021-09-07 15:47:10",867,7999,277.1,22.56
"2021-09-07 15:47:15",868,7999,277.1,22.56
"2021-09-07 15:47:20",869,7999,277.1,22.56
"2021-09-07 15:47:25",870,7999,277.1,22.56
"2021-09-07 15:47:30",871,7999,277.1,22.56
"2021-09-07 15:47:35",872,7999,277.1,22.56
"2021-09-07 15:47:40",873,7999,277.1,22.56
"2021-09-07 15:47:45",874,7999,277.1,22.56
"2021-09-07 15:47:50",875,7999,277.1,22.56
"2021-09-07 15:47:55",876,7999,277.1,22.56
"2021-09-07 15:48:00",877,7999,277.1,22.56
"2021-09-07 15:48:05",878,7999,277.1,22.56
"2021-09-07 15:48:10",879,7999,277.1,22.56
"2021-09-07 15:48:15",880,7999,277.1,22.56
"2021-09-07 15:48:20",881,7999,277.1,22.56
"2021-09-07 15:48:25",882,7999,277.1,22.56
"2021-09-07 15:48:30",883,7999,277.1,22.56
"2021-09-07 15:48:35",884,7999,277.1,22.56
"2021-09-07 15:48:40",885,7999,277.1,22.56
"2021-09-07 15:48:45",886,7999,277.1,22.57
"2021-09-07 15:48:50",887,7999,277.1,22.57
"2021-09-07 15:48:55",888,7999,277.1,22.58
"2021-09-07 15:49:00",889,7999,277.1,22.58
"2021-09-07 15:49:05",890,7999,277.1,22.58
"2021-09-07 15:49:10",891,7999,277.1,22.56
"2021-09-07 15:49:15",892,7999,277.1,22.57
"2021-09-07 15:49:20",893,7999,277.1,22.58
"2021-09-07 15:49:25",894,7999,277.1,22.56
"2021-09-07 15:49:30",895,7999,277.1,22.58
"2021-09-07 15:49:35",896,7999,277.1,22.59
"2021-09-07 15:49:40",897,7999,277.1,22.58
"2021-09-07 15:49:45",898,7999,277.1,22.59
"2021-09-07 15:49:50",899,7999,277.1,22.57
"2021-09-07 15:49:55",900,7999,277.1,22.58
"2021-09-07 15:50:00",901,7999,277.1,22.59
"2021-09-07 15:50:05",902,7999,277.1,22.58
"2021-09-07 15:50:10",903,7999,277.1,22.59
"2021-09-07 15:50:15",904,7999,277.1,22.59
"2021-09-07 15:50:20",905,7999,277.1,22.59
"2021-09-07 15:50:25",906,7999,277.1,22.59
"2021-09-07 15:50:30",907,7999,277.1,22.58
"2021-09-07 15:50:35",908,7999,277.1,22.58
"2021-09-07 15:50:40",909,7999,277.1,22.56
"2021-09-07 15:50:45",910,7999,277.1,22.58
"2021-09-07 15:50:50",911,7999,277.1,22.59
"2021-09-07 15:50:55",912,7999,277.1,22.59
"2021-09-07 15:51:00",913,7999,277.1,22.59
"2021-09-07 15:51:05",914,7999,277.1,22.59
"2021-09-07 15:51:10",915,7999,277.1,22.59
"2021-09-07 15:51:15",916,7999,277.1,22.59
"2021-09-07 15:51:20",917,7999,277.1,22.59
"2021-09-07 15:51:25",918,7999,277.1,22.59
"2021-09-07 15:51:30",919,7999,277.1,22.59
"2021-09-07 15:51:35",920,7999,277.1,22.59
"2021-09-07 15:51:40",921,7999,277.1,22.59
"2021-09-07 15:51:45",922,7999,277.1,22.59
"2021-09-07 15:51:50",923,7999,277.1,22.59
"2021-09-07 15:51:55",924,7999,277.1,22.59
"2021-09-07 15:52:00",925,7999,277.1,22.59
"2021-09-07 15:52:05",926,7999,277.1,22.59
"2021-09-07 15:52:10",927,7999,277.1,22.59
"2021-09-07 15:52:15",928,7999,277.1,22.59
"2021-09-07 15:52:20",929,7999,277.1,22.59
"2021-09-07 15:52:25",930,7999,277.1,22.59
"2021-09-07 15:52:30",931,7999,277.1,22.59
"2021-09-07 15:52:35",932,7999,277.1,22.59
"2021-09-07 15:52:40",933,7999,277.1,22.59
"2021-09-07 15:52:45",934,7999,277.1,22.59
"2021-09-07 15:52:50",935,7999,277.1,22.59
"2021-09-07 15:52:55",936,7999,277.1,22.59
"2021-09-07 15:53:00",937,7999,277.1,22.59
"2021-09-07 15:53:05",938,7999,277.1,22.59
"2021-09-07 15:53:10",939,7999,277.1,22.59
"2021-09-07 15:53:15",940,7999,277.1,22.6
"2021-09-07 15:53:20",941,7999,277.1,22.61
"2021-09-07 15:53:25",942,7999,277.1,22.61
"2021-09-07 15:53:30",943,7999,277.1,22.59
"2021-09-07 15:53:35",944,7999,277.1,22.61
"2021-09-07 15:53:40",945,7999,277.1,22.61
"2021-09-07 15:53:45",946,7999,277.1,22.61
"2021-09-07 15:53:50",947,7999,277.1,22.61
"2021-09-07 15:53:55",948,7999,277.1,22.61
"2021-09-07 15:54:00",949,7999,277.1,22.61
"2021-09-07 15:54:05",950,7999,277.1,22.61
"2021-09-07 15:54:10",951,7999,277.1,22.61
"2021-09-07 15:54:15",952,7999,277.1,22.61
"2021-09-07 15:54:20",953,7999,277.1,22.61
"2021-09-07 15:54:25",954,7999,277.1,22.61
"2021-09-07 15:54:30",955,7999,277.1,22.61
"2021-09-07 15:54:35",956,7999,277.1,22.61
"2021-09-07 15:54:40",957,7999,277.1,22.61
"2021-09-07 15:54:45",958,7999,277.1,22.61
"2021-09-07 15:54:50",959,7999,277.1,22.61
"2021-09-07 15:54:55",960,7999,277.1,22.61
"2021-09-07 15:55:00",961,7999,277.1,22.61
"2021-09-07 15:55:05",962,7999,277.1,22.61
"2021-09-07 15:55:10",963,7999,277.1,22.61
"2021-09-07 15:55:15",964,7999,277.1,22.61
"2021-09-07 15:55:20",965,7999,277.1,22.61
"2021-09-07 15:55:25",966,7999,277.1,22.61
"2021-09-07 15:55:30",967,7999,277.1,22.61
"2021-09-07 15:55:35",968,7999,277.1,22.61
"2021-09-07 15:55:40",969,7999,277.1,22.61
"2021-09-07 15:55:45",970,7999,277.1,22.61
"2021-09-07 15:55:50",971,7999,277.1,22.61
"2021-09-07 15:55:55",972,7999,277.1,22.61
"2021-09-07 15:56:00",973,7999,277.1,22.61
"2021-09-07 15:56:05",974,7999,277.1,22.61
"2021-09-07 15:56:10",975,7999,277.1,22.61
"2021-09-07 15:56:15",976,7999,277.1,22.63
"2021-09-07 15:56:20",977,7999,277.1,22.61
"2021-09-07 15:56:25",978,7999,277,22.62
"2021-09-07 15:56:30",979,7999,277.1,22.62
"2021-09-07 15:56:35",980,7999,277.1,22.61
"2021-09-07 15:56:40",981,7999,277.1,22.61
"2021-09-07 15:56:45",982,7999,277.1,22.61
"2021-09-07 15:56:50",983,7999,277,22.61
"2021-09-07 15:56:55",984,7999,277,22.61
"2021-09-07 15:57:00",985,7999,277.1,22.63
"2021-09-07 15:57:05",986,7999,277.1,22.63
"2021-09-07 15:57:10",987,7999,277.1,22.64
"2021-09-07 15:57:15",988,7999,277.1,22.63
"2021-09-07 15:57:20",989,7999,277,22.63
"2021-09-07 15:57:25",990,7999,277.1,22.64
"2021-09-07 15:57:30",991,7999,277,22.64
"2021-09-07 15:57:35",992,7999,277.1,22.64
"2021-09-07 15:57:40",993,7999,277,22.64
"2021-09-07 15:57:45",994,7999,277.1,22.64
"2021-09-07 15:57:50",995,7999,277.1,22.63
"2021-09-07 15:57:55",996,7999,277,22.64
"2021-09-07 15:58:00",997,7999,277.1,22.62
"2021-09-07 15:58:05",998,7999,277.1,22.63
"2021-09-07 15:58:10",999,7999,277,22.64
"2021-09-07 15:58:15",1000,7999,277.1,22.64
"2021-09-07 15:58:20",1001,7999,277.1,22.64
"2021-09-07 15:58:25",1002,7999,277,22.64
"2021-09-07 15:58:30",1003,7999,277,22.64
"2021-09-07 15:58:35",1004,7999,276.8,22.64
"2021-09-07 15:58:40",1005,7999,277,22.64
"2021-09-07 15:58:45",1006,7999,277.1,22.64
"2021-09-07 15:58:50",1007,7999,277.1,22.64
"2021-09-07 15:58:55",1008,7999,408.8,22.64
"2021-09-07 15:59:00",1009,0.314,427.7,22.64
"2021-09-07 15:59:05",1010,0.328,402.8,22.64
"2021-09-07 15:59:10",1011,0.337,398,22.64
"2021-09-07 15:59:15",1012,0.328,395,22.64
"2021-09-07 15:59:20",1013,0.284,392.3,22.64
"2021-09-07 15:59:25",1014,0.187,389.4,22.64
"2021-09-07 15:59:30",1015,0.159,387.7,22.64
"2021-09-07 15:59:35",1016,0.178,384.9,22.64
"2021-09-07 15:59:40",1017,0.159,382.6,22.64
"2021-09-07 15:59:45",1018,0.145,381,22.64
"2021-09-07 15:59:50",1019,0.156,378.8,22.64
"2021-09-07 15:59:55",1020,0.142,376.9,22.64
"2021-09-07 16:00:00",1021,0.148,375,22.64
"2021-09-07 16:00:05",1022,0.137,373.6,22.64
"2021-09-07 16:00:10",1023,0.129,371.6,22.64
"2021-09-07 16:00:15",1024,0.071,370.1,22.64
"2021-09-07 16:00:20",1025,0.057,368.5,22.64
"2021-09-07 16:00:25",1026,0.046,366.5,22.64
"2021-09-07 16:00:30",1027,0.035,365.2,22.64
"2021-09-07 16:00:35",1028,0.024,363.8,22.64
"2021-09-07 16:00:40",1029,0.018,362.4,22.64
"2021-09-07 16:00:45",1030,-0.001,361.2,22.64
"2021-09-07 16:00:50",1031,0.002,359.7,22.64
"2021-09-07 16:00:55",1032,-0.001,359.3,22.64
"2021-09-07 16:01:00",1033,-0.012,357.6,22.64
"2021-09-07 16:01:05",1034,-0.023,357,22.64
"2021-09-07 16:01:10",1035,-0.015,355.9,22.64
"2021-09-07 16:01:15",1036,-0.037,354.2,22.64
"2021-09-07 16:01:20",1037,-0.042,353.4,22.64
"2021-09-07 16:01:25",1038,-0.042,353.1,22.64
"2021-09-07 16:01:30",1039,-0.034,352.2,22.64
"2021-09-07 16:01:35",1040,-0.031,351.4,22.64
"2021-09-07 16:01:40",1041,-0.037,350.8,22.64
"2021-09-07 16:01:45",1042,-0.045,350.3,22.64
"2021-09-07 16:01:50",1043,-0.042,349.3,22.64
"2021-09-07 16:01:55",1044,-0.026,348.8,22.64
"2021-09-07 16:02:00",1045,-0.026,348.4,22.64
"2021-09-07 16:02:05",1046,-0.018,347.1,22.64
"2021-09-07 16:02:10",1047,-0.023,347.4,22.64
"2021-09-07 16:02:15",1048,-0.015,346.7,22.64
"2021-09-07 16:02:20",1049,-0.015,345.9,22.64
"2021-09-07 16:02:25",1050,-0.012,345.7,22.64
"2021-09-07 16:02:30",1051,0.002,344.6,22.64
"2021-09-07 16:02:35",1052,-0.006,345,22.63
"2021-09-07 16:02:40",1053,-0.001,344.5,22.64
"2021-09-07 16:02:45",1054,-0.004,343.9,22.64
"2021-09-07 16:02:50",1055,0.018,343.3,22.63
"2021-09-07 16:02:55",1056,0.002,343,22.63
"2021-09-07 16:03:00",1057,0.002,342.6,22.63
"2021-09-07 16:03:05",1058,0.01,342.5,22.64
"2021-09-07 16:03:10",1059,0.016,342.4,22.64
"2021-09-07 16:03:15",1060,0.013,341.8,22.64
"2021-09-07 16:03:20",1061,0.035,341.4,22.63
"2021-09-07 16:03:25",1062,0.035,340.4,22.63
"2021-09-07 16:03:30",1063,0.041,341.2,22.62
"2021-09-07 16:03:35",1064,0.054,341.1,22.61
"2021-09-07 16:03:40",1065,0.055,340.7,22.61
"2021-09-07 16:03:45",1066,0.063,340.4,22.62
"2021-09-07 16:03:50",1067,0.069,339.8,22.61
"2021-09-07 16:03:55",1068,0.08,340.2,22.61
"2021-09-07 16:04:00",1069,0.091,339.3,22.61
"2021-09-07 16:04:05",1070,1.322,331.3,22.61
"2021-09-07 16:04:10",1071,6.43,278.7,22.61
"2021-09-07 16:04:15",1072,26.09,278.4,22.62
"2021-09-07 16:04:20",1073,39.51,278.4,22.61
"2021-09-07 16:04:25",1074,87,278.4,22.61
"2021-09-07 16:04:30",1075,7999,278.4,22.61
"2021-09-07 16:04:35",1076,7999,278.3,22.61
"2021-09-07 16:04:40",1077,7999,277.9,22.61
"2021-09-07 16:04:45",1078,7999,277.8,22.61
"2021-09-07 16:04:50",1079,7999,277.8,22.61
"2021-09-07 16:04:55",1080,7999,277.8,22.61
"2021-09-07 16:05:00",1081,7999,277.8,22.61
"2021-09-07 16:05:05",1082,7999,277.8,22.61
"2021-09-07 16:05:10",1083,7999,277.8,22.61
"2021-09-07 16:05:15",1084,7999,277.8,22.61
"2021-09-07 16:05:20",1085,7999,277.8,22.61
"2021-09-07 16:05:25",1086,7999,277.8,22.61
"2021-09-07 16:05:30",1087,7999,277.8,22.61
"2021-09-07 16:05:35",1088,7999,277.8,22.61
"2021-09-07 16:05:40",1089,7999,277.8,22.61
"2021-09-07 16:05:45",1090,7999,277.8,22.61
"2021-09-07 16:05:50",1091,7999,277.8,22.61
"2021-09-07 16:05:55",1092,7999,277.8,22.61
"2021-09-07 16:06:00",1093,7999,277.6,22.61
"2021-09-07 16:06:05",1094,7999,277.8,22.61
"2021-09-07 16:06:10",1095,7999,277.6,22.61
"2021-09-07 16:06:15",1096,7999,277.4,22.61
"2021-09-07 16:06:20",1097,7999,277.4,22.61
"2021-09-07 16:06:25",1098,7999,277.2,22.61
"2021-09-07 16:06:30",1099,7999,277.1,22.61
"2021-09-07 16:06:35",1100,7999,277.3,22.6
"2021-09-07 16:06:40",1101,7999,277.1,22.61
"2021-09-07 16:06:45",1102,7999,277.1,22.61
"2021-09-07 16:06:50",1103,7999,277.1,22.61
"2021-09-07 16:06:55",1104,7999,277.1,22.6
"2021-09-07 16:07:00",1105,7999,277.1,22.6
"2021-09-07 16:07:05",1106,7999,277.1,22.59
"2021-09-07 16:07:10",1107,7999,277.1,22.59
"2021-09-07 16:07:15",1108,7999,277.1,22.59
"2021-09-07 16:07:20",1109,7999,277.1,22.59
"2021-09-07 16:07:25",1110,7999,277.1,22.59
"2021-09-07 16:07:30",1111,7999,277.1,22.59
"2021-09-07 16:07:35",1112,7999,277.1,22.59
"2021-09-07 16:07:40",1113,7999,277.1,22.59
"2021-09-07 16:07:45",1114,7999,277.1,22.59
"2021-09-07 16:07:50",1115,7999,277.1,22.59
"2021-09-07 16:07:55",1116,7999,277.1,22.59
"2021-09-07 16:08:00",1117,7999,277.1,22.59
"2021-09-07 16:08:05",1118,7999,277.1,22.59
"2021-09-07 16:08:10",1119,7999,277.1,22.59
"2021-09-07 16:08:15",1120,7999,277.1,22.59
"2021-09-07 16:08:20",1121,7999,277.1,22.59
"2021-09-07 16:08:25",1122,7999,277.1,22.59
"2021-09-07 16:08:30",1123,7999,277.1,22.58
"2021-09-07 16:08:35",1124,7999,277.1,22.57
"2021-09-07 16:08:40",1125,7999,277.1,22.58
"2021-09-07 16:08:45",1126,7999,277.1,22.56
"2021-09-07 16:08:50",1127,7999,277.1,22.58
"2021-09-07 16:08:55",1128,7999,277.1,22.56
"2021-09-07 16:09:00",1129,7999,277.1,22.56
"2021-09-07 16:09:05",1130,7999,277.1,22.56
"2021-09-07 16:09:10",1131,7999,277.1,22.56
"2021-09-07 16:09:15",1132,7999,277.1,22.56
"2021-09-07 16:09:20",1133,7999,277.1,22.56
"2021-09-07 16:09:25",1134,7999,277.1,22.56
"2021-09-07 16:09:30",1135,7999,277.1,22.56
"2021-09-07 16:09:35",1136,7999,277.1,22.56
"2021-09-07 16:09:40",1137,7999,277.1,22.56
"2021-09-07 16:09:45",1138,7999,277.1,22.56
"2021-09-07 16:09:50",1139,7999,277.1,22.56
"2021-09-07 16:09:55",1140,7999,277.1,22.56
"2021-09-07 16:10:00",1141,7999,277.1,22.56
"2021-09-07 16:10:05",1142,7999,277.1,22.56
"2021-09-07 16:10:10",1143,7999,277.1,22.56
"2021-09-07 16:10:15",1144,7999,277.1,22.58
"2021-09-07 16:10:20",1145,7999,277.1,22.58
"2021-09-07 16:10:25",1146,7999,277.1,22.56
"2021-09-07 16:10:30",1147,7999,277.1,22.56
"2021-09-07 16:10:35",1148,7999,277.1,22.56
"2021-09-07 16:10:40",1149,7999,277.1,22.56
"2021-09-07 16:10:45",1150,7999,277.1,22.58
"2021-09-07 16:10:50",1151,7999,277.1,22.58
"2021-09-07 16:10:55",1152,7999,277.1,22.58
"2021-09-07 16:11:00",1153,7999,277.1,22.58
"2021-09-07 16:11:05",1154,7999,277.1,22.58
"2021-09-07 16:11:10",1155,7999,277.1,22.56
"2021-09-07 16:11:15",1156,7999,277.1,22.56
"2021-09-07 16:11:20",1157,7999,277.1,22.57
"2021-09-07 16:11:25",1158,7999,277.1,22.59
"2021-09-07 16:11:30",1159,7999,277.1,22.59
"2021-09-07 16:11:35",1160,7999,277.1,22.59
"2021-09-07 16:11:40",1161,7999,277.1,22.58
"2021-09-07 16:11:45",1162,7999,277.1,22.59
"2021-09-07 16:11:50",1163,7999,277.1,22.58
"2021-09-07 16:11:55",1164,7999,277.1,22.57
"2021-09-07 16:12:00",1165,7999,277.1,22.56
"2021-09-07 16:12:05",1166,7999,277.1,22.56
"2021-09-07 16:12:10",1167,7999,277.1,22.56
"2021-09-07 16:12:15",1168,7999,277.1,22.58
"2021-09-07 16:12:20",1169,7999,277.1,22.57
"2021-09-07 16:12:25",1170,7999,277.1,22.57
"2021-09-07 16:12:30",1171,7999,277.1,22.57
"2021-09-07 16:12:35",1172,7999,277.1,22.57
"2021-09-07 16:12:40",1173,7999,277.1,22.58
"2021-09-07 16:12:45",1174,7999,277.1,22.58
"2021-09-07 16:12:50",1175,7999,277.1,22.58
"2021-09-07 16:12:55",1176,7999,277.1,22.56
"2021-09-07 16:13:00",1177,7999,277.1,22.58
"2021-09-07 16:13:05",1178,7999,277.1,22.56
"2021-09-07 16:13:10",1179,7999,277.1,22.58
"2021-09-07 16:13:15",1180,7999,277.1,22.58
"2021-09-07 16:13:20",1181,7999,277.1,22.58
"2021-09-07 16:13:25",1182,7999,277,22.57
"2021-09-07 16:13:30",1183,7999,277.1,22.58
"2021-09-07 16:13:35",1184,7999,277.1,22.57
"2021-09-07 16:13:40",1185,7999,277.1,22.57
"2021-09-07 16:13:45",1186,7999,277.1,22.58
"2021-09-07 16:13:50",1187,7999,277.1,22.59
"2021-09-07 16:13:55",1188,7999,277,22.58
"2021-09-07 16:14:00",1189,7999,277,22.58
"2021-09-07 16:14:05",1190,7999,277.1,22.59
"2021-09-07 16:14:10",1191,7999,277.1,22.59
"2021-09-07 16:14:15",1192,7999,277.1,22.59
"2021-09-07 16:14:20",1193,7999,277.1,22.59
"2021-09-07 16:14:25",1194,7999,277,22.59
"2021-09-07 16:14:30",1195,7999,277,22.59
"2021-09-07 16:14:35",1196,7999,277,22.59
"2021-09-07 16:14:40",1197,7999,276.9,22.59
"2021-09-07 16:14:45",1198,7999,277,22.59
"2021-09-07 16:14:50",1199,7999,277,22.59
"2021-09-07 16:14:55",1200,7999,276.8,22.59
"2021-09-07 16:15:00",1201,7999,276.9,22.59
"2021-09-07 16:15:05",1202,7999,277.1,22.58
"2021-09-07 16:15:10",1203,7999,276.9,22.58
"2021-09-07 16:15:15",1204,7999,276.8,22.58
"2021-09-07 16:15:20",1205,7999,276.8,22.59
"2021-09-07 16:15:25",1206,7999,276.8,22.58
"2021-09-07 16:15:30",1207,7999,276.8,22.58
"2021-09-07 16:15:35",1208,7999,276.8,22.58
"2021-09-07 16:15:40",1209,7999,276.7,22.58
"2021-09-07 16:15:45",1210,7999,276.8,22.58
"2021-09-07 16:15:50",1211,7999,276.6,22.58
"2021-09-07 16:15:55",1212,7999,276.4,22.56
"2021-09-07 16:16:00",1213,7999,276.5,22.56
"2021-09-07 16:16:05",1214,7999,276.8,22.56
"2021-09-07 16:16:10",1215,7999,276.6,22.56
"2021-09-07 16:16:15",1216,7999,276.5,22.56
"2021-09-07 16:16:20",1217,7999,276.7,22.56
"2021-09-07 16:16:25",1218,7999,276.6,22.56
"2021-09-07 16:16:30",1219,7999,276.6,22.56
"2021-09-07 16:16:35",1220,7999,276.7,22.56
"2021-09-07 16:16:40",1221,7999,276.6,22.56
"2021-09-07 16:16:45",1222,7999,276.6,22.56
"2021-09-07 16:16:50",1223,7999,276.5,22.56
"2021-09-07 16:16:55",1224,7999,435.7,22.56
"2021-09-07 16:17:00",1225,0.21,400,22.56
"2021-09-07 16:17:05",1226,0.204,380.1,22.56
"2021-09-07 16:17:10",1227,0.155,376.5,22.56
"2021-09-07 16:17:15",1228,0.16,376.5,22.56
"2021-09-07 16:17:20",1229,0.152,374.4,22.56
"2021-09-07 16:17:25",1230,0.138,372.3,22.56
"2021-09-07 16:17:30",1231,0.132,369.6,22.56
"2021-09-07 16:17:35",1232,0.108,367.4,22.56
"2021-09-07 16:17:40",1233,0.113,365.1,22.56
"2021-09-07 16:17:45",1234,0.083,363,22.56
"2021-09-07 16:17:50",1235,0.055,361.2,22.56
"2021-09-07 16:17:55",1236,0.058,359.4,22.56
"2021-09-07 16:18:00",1237,0.063,357.7,22.56
"2021-09-07 16:18:05",1238,0.055,356.5,22.56
"2021-09-07 16:18:10",1239,0.06,355.3,22.56
"2021-09-07 16:18:15",1240,0.052,353.4,22.56
"2021-09-07 16:18:20",1241,0.057,351.9,22.56
"2021-09-07 16:18:25",1242,0.046,350.9,22.56
"2021-09-07 16:18:30",1243,0.046,350,22.56
"2021-09-07 16:18:35",1244,0.049,348.7,22.54
"2021-09-07 16:18:40",1245,0.057,347.8,22.54
"2021-09-07 16:18:45",1246,0.057,346.9,22.54
"2021-09-07 16:18:50",1247,0.055,346,22.55
"2021-09-07 16:18:55",1248,0.074,345.5,22.55
"2021-09-07 16:19:00",1249,0.069,344.9,22.54
"2021-09-07 16:19:05",1250,0.091,344.3,22.56
"2021-09-07 16:19:10",1251,0.077,344.2,22.55
"2021-09-07 16:19:15",1252,0.091,343.7,22.55
"2021-09-07 16:19:20",1253,0.085,343,22.54
"2021-09-07 16:19:25",1254,0.099,342.5,22.53
"2021-09-07 16:19:30",1255,0.093,342,22.53
"2021-09-07 16:19:35",1256,0.107,341.2,22.53
"2021-09-07 16:19:40",1257,0.115,340.6,22.53
"2021-09-07 16:19:45",1258,0.113,340.5,22.53
"2021-09-07 16:19:50",1259,0.124,340.4,22.53
"2021-09-07 16:19:55",1260,0.14,339.7,22.53
"2021-09-07 16:20:00",1261,0.121,339.6,22.53
"2021-09-07 16:20:05",1262,0.146,338.9,22.53
"2021-09-07 16:20:10",1263,0.138,338.7,22.53
"2021-09-07 16:20:15",1264,0.14,338.5,22.53
"2021-09-07 16:20:20",1265,0.151,337.6,22.53
"2021-09-07 16:20:25",1266,0.154,337.6,22.53
"2021-09-07 16:20:30",1267,0.157,336.9,22.53
"2021-09-07 16:20:35",1268,0.168,336.5,22.51
"2021-09-07 16:20:40",1269,0.171,336,22.52
"2021-09-07 16:20:45",1270,0.179,336.1,22.52
"2021-09-07 16:20:50",1271,0.185,335.5,22.53
"2021-09-07 16:20:55",1272,0.185,335.3,22.53
"2021-09-07 16:21:00",1273,0.176,335.2,22.52
"2021-09-07 16:21:05",1274,0.187,334.7,22.52
"2021-09-07 16:21:10",1275,0.185,334.5,22.51
"2021-09-07 16:21:15",1276,0.196,333.5,22.52
"2021-09-07 16:21:20",1277,0.212,333.9,22.53
"2021-09-07 16:21:25",1278,0.237,333.2,22.51
"2021-09-07 16:21:30",1279,0.248,333.3,22.51
"2021-09-07 16:21:35",1280,0.268,332.7,22.5
"2021-09-07 16:21:40",1281,0.293,332.7,22.51
"2021-09-07 16:21:45",1282,0.31,332.2,22.52
"2021-09-07 16:21:50",1283,0.315,332.5,22.52
"2021-09-07 16:21:55",1284,0.34,332,22.53
"2021-09-07 16:22:00",1285,0.362,331.8,22.51
"2021-09-07 16:22:05",1286,0.41,331.8,22.5
"2021-09-07 16:22:10",1287,0.415,331.1,22.51
"2021-09-07 16:22:15",1288,0.454,331.1,22.51
"2021-09-07 16:22:20",1289,0.468,330.8,22.51
"2021-09-07 16:22:25",1290,0.485,330.4,22.5
"2021-09-07 16:22:30",1291,0.527,330.8,22.5
"2021-09-07 16:22:35",1292,0.546,330.1,22.5
"2021-09-07 16:22:40",1293,0.56,330.1,22.5
"2021-09-07 16:22:45",1294,0.602,329.4,22.5
"2021-09-07 16:22:50",1295,0.611,329.4,22.5
"2021-09-07 16:22:55",1296,1.111,336.2,22.5
"2021-09-07 16:23:00",1297,4.297,283.4,22.5
"2021-09-07 16:23:05",1298,110.4,279.1,22.5
"2021-09-07 16:23:10",1299,7999,279.1,22.5
"2021-09-07 16:23:15",1300,7999,279.1,22.5
"2021-09-07 16:23:20",1301,7999,279.1,22.5
"2021-09-07 16:23:25",1302,7999,279.1,22.5
"2021-09-07 16:23:30",1303,7999,279.1,22.5
"2021-09-07 16:23:35",1304,7999,279.1,22.5
"2021-09-07 16:23:40",1305,7999,279,22.5
"2021-09-07 16:23:45",1306,7999,279,22.5
"2021-09-07 16:23:50",1307,7999,278.9,22.5
"2021-09-07 16:23:55",1308,7999,278.7,22.5
"2021-09-07 16:24:00",1309,7999,278.7,22.5
"2021-09-07 16:24:05",1310,7999,278.7,22.5
"2021-09-07 16:24:10",1311,7999,278.6,22.5
"2021-09-07 16:24:15",1312,7999,278.5,22.5
"2021-09-07 16:24:20",1313,7999,278.5,22.5
"2021-09-07 16:24:25",1314,7999,278.5,22.5
"2021-09-07 16:24:30",1315,7999,278.5,22.5
"2021-09-07 16:24:35",1316,7999,278.5,22.5
"2021-09-07 16:24:40",1317,7999,278.5,22.5
